,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
384,5446705,ALO,14,112044,14.0,2.0,,,47385,45756,18903,0 days 01:29:42.032000,0 days 01:30:27.788000,0 days 01:30:46.691000,218.0,296.0,253.0,295.0,False,HARD,3.0,True,Aston Martin,0 days 01:28:54.661000,2023-09-24 05:29:56.070,671,11.0,False,,False,False
385,5544831,ALO,14,98126,15.0,2.0,,,35477,43655,18994,0 days 01:31:22.168000,0 days 01:32:05.823000,0 days 01:32:24.817000,270.0,297.0,254.0,295.0,True,HARD,4.0,True,Aston Martin,0 days 01:30:46.705000,2023-09-24 05:31:48.114,1,10.0,False,,False,True
386,5643482,ALO,14,98651,16.0,2.0,,,35647,43841,19163,0 days 01:33:00.464000,0 days 01:33:44.305000,0 days 01:34:03.468000,269.0,297.0,253.0,296.0,False,HARD,5.0,True,Aston Martin,0 days 01:32:24.831000,2023-09-24 05:33:26.240,1,10.0,False,,False,True
387,5741894,ALO,14,98412,17.0,2.0,,,35616,43726,19070,0 days 01:34:39.084000,0 days 01:35:22.810000,0 days 01:35:41.880000,272.0,298.0,253.0,299.0,False,HARD,6.0,True,Aston Martin,0 days 01:34:03.482000,2023-09-24 05:35:04.891,1,9.0,False,,False,True
388,5841157,ALO,14,99263,18.0,2.0,,,36347,43755,19161,0 days 01:36:18.227000,0 days 01:37:01.982000,0 days 01:37:21.143000,273.0,299.0,255.0,300.0,False,HARD,7.0,True,Aston Martin,0 days 01:35:41.894000,2023-09-24 05:36:43.303,1,7.0,False,,False,True
389,5941249,ALO,14,100092,19.0,2.0,,,36681,44257,19154,0 days 01:37:57.824000,0 days 01:38:42.081000,0 days 01:39:01.235000,272.0,302.0,260.0,303.0,False,HARD,8.0,True,Aston Martin,0 days 01:37:21.157000,2023-09-24 05:38:22.566,1,7.0,False,,False,True
390,6042382,ALO,14,101133,20.0,2.0,,,36540,45349,19244,0 days 01:39:37.775000,0 days 01:40:23.124000,0 days 01:40:42.368000,274.0,300.0,257.0,302.0,False,HARD,9.0,True,Aston Martin,0 days 01:39:01.249000,2023-09-24 05:40:02.658,1,8.0,False,,False,True
391,6143487,ALO,14,101105,21.0,2.0,,,36360,44769,19976,0 days 01:41:18.728000,0 days 01:42:03.497000,0 days 01:42:23.473000,272.0,301.0,255.0,269.0,False,HARD,10.0,True,Aston Martin,0 days 01:40:42.382000,2023-09-24 05:41:43.791,1,9.0,False,,False,True
392,6243528,ALO,14,100041,22.0,2.0,,,36516,44432,19093,0 days 01:42:59.989000,0 days 01:43:44.421000,0 days 01:44:03.514000,270.0,301.0,260.0,304.0,False,HARD,11.0,True,Aston Martin,0 days 01:42:23.487000,2023-09-24 05:43:24.896,1,9.0,False,,False,True
393,6344551,ALO,14,101023,23.0,2.0,,,36624,44762,19637,0 days 01:44:40.138000,0 days 01:45:24.900000,0 days 01:45:44.537000,,301.0,256.0,302.0,False,HARD,12.0,True,Aston Martin,0 days 01:44:03.528000,2023-09-24 05:45:04.937,1,9.0,False,,False,True
394,6444305,ALO,14,99754,24.0,2.0,,,35994,44566,19194,0 days 01:46:20.531000,0 days 01:47:05.097000,0 days 01:47:24.291000,271.0,301.0,259.0,301.0,False,HARD,13.0,True,Aston Martin,0 days 01:45:44.551000,2023-09-24 05:46:45.960,1,9.0,False,,False,True
395,6547985,ALO,14,103680,25.0,2.0,,0 days 01:49:06.717000,36470,45364,21846,0 days 01:48:00.761000,0 days 01:48:46.125000,0 days 01:49:07.971000,270.0,300.0,,303.0,False,HARD,14.0,True,Aston Martin,0 days 01:47:24.305000,2023-09-24 05:48:25.714,1,9.0,False,,False,False
396,6664620,ALO,14,116635,26.0,3.0,0 days 01:49:30.857000,,55092,42804,18739,0 days 01:50:03.063000,0 days 01:50:45.867000,0 days 01:51:04.606000,272.0,300.0,255.0,298.0,False,HARD,1.0,True,Aston Martin,0 days 01:49:07.985000,2023-09-24 05:50:09.394,1,12.0,False,,False,False
397,6761928,ALO,14,97308,27.0,3.0,,,35098,43381,18829,0 days 01:51:39.704000,0 days 01:52:23.085000,0 days 01:52:41.914000,275.0,297.0,254.0,298.0,True,HARD,2.0,True,Aston Martin,0 days 01:51:04.620000,2023-09-24 05:52:06.029,1,11.0,False,,False,True
398,6859131,ALO,14,97203,28.0,3.0,,,35310,42991,18902,0 days 01:53:17.224000,0 days 01:54:00.215000,0 days 01:54:19.117000,271.0,300.0,255.0,301.0,True,HARD,3.0,True,Aston Martin,0 days 01:52:41.928000,2023-09-24 05:53:43.337,1,11.0,False,,False,True
399,6957880,ALO,14,98749,29.0,3.0,,,36182,43704,18863,0 days 01:54:55.299000,0 days 01:55:39.003000,0 days 01:55:57.866000,267.0,296.0,255.0,296.0,False,HARD,4.0,True,Aston Martin,0 days 01:54:19.131000,2023-09-24 05:55:20.540,1,9.0,False,,False,True
400,7055153,ALO,14,97273,30.0,3.0,,,35160,43289,18824,0 days 01:56:33.026000,0 days 01:57:16.315000,0 days 01:57:35.139000,271.0,297.0,255.0,296.0,False,HARD,5.0,True,Aston Martin,0 days 01:55:57.880000,2023-09-24 05:56:59.289,1,9.0,False,,False,True
401,7152735,ALO,14,97582,31.0,3.0,,,35104,43472,19006,0 days 01:58:10.243000,0 days 01:58:53.715000,0 days 01:59:12.721000,274.0,297.0,253.0,296.0,False,HARD,6.0,True,Aston Martin,0 days 01:57:35.153000,2023-09-24 05:58:36.562,1,9.0,False,,False,True
402,7250363,ALO,14,97628,32.0,3.0,,,35375,43318,18935,0 days 01:59:48.096000,0 days 02:00:31.414000,0 days 02:00:50.349000,276.0,296.0,254.0,297.0,False,HARD,7.0,True,Aston Martin,0 days 01:59:12.735000,2023-09-24 06:00:14.144,1,9.0,False,,False,True
403,7347698,ALO,14,97335,33.0,3.0,,,35114,43335,18886,0 days 02:01:25.463000,0 days 02:02:08.798000,0 days 02:02:27.684000,275.0,297.0,255.0,297.0,False,HARD,8.0,True,Aston Martin,0 days 02:00:50.363000,2023-09-24 06:01:51.772,1,9.0,False,,False,True
